Timestamp | CPU % of Total | CPU Used (cores) | %MEM | RAM Used (GB) | GPU Util % | GPU MEM Used (MB)
2025-05-22 17:54:55 | 2.18% | 0.52 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:54:56 | 2.18% | 0.52 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:54:57 | 2.18% | 0.52 | 15.0 | 18.92 | 0% | 571
2025-05-22 17:54:59 | 2.18% | 0.52 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:55:00 | 2.18% | 0.52 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:01 | 2.18% | 0.52 | 15.1 | 19.02 | 1% | 571
2025-05-22 17:55:02 | 2.18% | 0.52 | 15.4 | 19.32 | 0% | 571
2025-05-22 17:55:03 | 2.18% | 0.52 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:04 | 2.18% | 0.52 | 15.1 | 18.91 | 0% | 571
2025-05-22 17:55:06 | 2.18% | 0.52 | 15.5 | 19.47 | 0% | 571
2025-05-22 17:55:07 | 2.19% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:08 | 2.19% | 0.53 | 14.8 | 18.70 | 0% | 571
2025-05-22 17:55:09 | 2.19% | 0.53 | 15.6 | 19.61 | 0% | 571
2025-05-22 17:55:10 | 2.19% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:11 | 2.19% | 0.53 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:55:12 | 2.19% | 0.53 | 15.2 | 18.74 | 0% | 571
2025-05-22 17:55:14 | 2.19% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:15 | 2.19% | 0.53 | 14.9 | 18.84 | 0% | 571
2025-05-22 17:55:16 | 2.19% | 0.53 | 14.4 | 18.26 | 0% | 571
2025-05-22 17:55:17 | 2.19% | 0.53 | 14.7 | 18.51 | 0% | 571
2025-05-22 17:55:18 | 2.19% | 0.53 | 15.1 | 19.05 | 0% | 571
2025-05-22 17:55:19 | 2.20% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:20 | 2.20% | 0.53 | 14.8 | 18.68 | 0% | 571
2025-05-22 17:55:22 | 2.20% | 0.53 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:55:23 | 2.20% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:24 | 2.20% | 0.53 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:55:25 | 2.20% | 0.53 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:55:26 | 2.20% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:27 | 2.20% | 0.53 | 15.0 | 18.81 | 0% | 571
2025-05-22 17:55:28 | 2.20% | 0.53 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:55:30 | 2.20% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:31 | 2.20% | 0.53 | 15.0 | 18.91 | 0% | 571
2025-05-22 17:55:32 | 2.20% | 0.53 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:55:33 | 2.20% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:34 | 2.20% | 0.53 | 15.0 | 18.99 | 0% | 571
2025-05-22 17:55:35 | 2.20% | 0.53 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:55:36 | 2.20% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:38 | 2.21% | 0.53 | 15.2 | 19.12 | 0% | 571
2025-05-22 17:55:39 | 2.21% | 0.53 | 15.4 | 19.34 | 0% | 571
2025-05-22 17:55:40 | 2.21% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:41 | 2.21% | 0.53 | 15.0 | 18.91 | 0% | 571
2025-05-22 17:55:42 | 2.21% | 0.53 | 15.5 | 19.55 | 0% | 571
2025-05-22 17:55:43 | 2.21% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:45 | 2.21% | 0.53 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:55:46 | 2.21% | 0.53 | 15.6 | 19.70 | 0% | 571
2025-05-22 17:55:47 | 2.21% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:48 | 2.21% | 0.53 | 14.9 | 18.84 | 0% | 571
2025-05-22 17:55:49 | 2.22% | 0.53 | 14.4 | 18.26 | 0% | 571
2025-05-22 17:55:50 | 2.22% | 0.53 | 14.7 | 18.55 | 0% | 571
2025-05-22 17:55:51 | 2.22% | 0.53 | 15.2 | 19.18 | 0% | 571
2025-05-22 17:55:53 | 2.22% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:54 | 2.22% | 0.53 | 14.9 | 18.71 | 0% | 571
2025-05-22 17:55:55 | 2.22% | 0.53 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:55:56 | 2.22% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:55:57 | 2.22% | 0.53 | 15.0 | 18.82 | 0% | 571
2025-05-22 17:55:58 | 2.22% | 0.53 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:56:00 | 2.22% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:01 | 2.22% | 0.53 | 14.9 | 18.91 | 1% | 571
2025-05-22 17:56:02 | 2.23% | 0.53 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:56:03 | 2.23% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:04 | 2.23% | 0.53 | 15.1 | 19.08 | 0% | 571
2025-05-22 17:56:05 | 2.23% | 0.53 | 15.4 | 19.46 | 0% | 571
2025-05-22 17:56:06 | 2.23% | 0.53 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:08 | 2.23% | 0.54 | 14.8 | 18.70 | 0% | 571
2025-05-22 17:56:09 | 2.23% | 0.54 | 15.6 | 19.62 | 0% | 571
2025-05-22 17:56:10 | 2.23% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:11 | 2.23% | 0.54 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:56:12 | 2.23% | 0.54 | 15.2 | 18.91 | 0% | 571
2025-05-22 17:56:13 | 2.23% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:15 | 2.23% | 0.54 | 15.0 | 18.92 | 0% | 571
2025-05-22 17:56:16 | 2.23% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:17 | 2.23% | 0.54 | 14.8 | 18.70 | 0% | 571
2025-05-22 17:56:18 | 2.23% | 0.54 | 15.2 | 19.22 | 0% | 571
2025-05-22 17:56:19 | 2.23% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:20 | 2.24% | 0.54 | 14.7 | 18.50 | 0% | 571
2025-05-22 17:56:21 | 2.24% | 0.54 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:56:23 | 2.24% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:24 | 2.24% | 0.54 | 15.0 | 18.87 | 0% | 571
2025-05-22 17:56:25 | 2.24% | 0.54 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:56:26 | 2.24% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:27 | 2.24% | 0.54 | 14.9 | 18.73 | 0% | 571
2025-05-22 17:56:28 | 2.24% | 0.54 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:56:29 | 2.24% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:31 | 2.24% | 0.54 | 15.2 | 19.12 | 0% | 571
2025-05-22 17:56:32 | 2.25% | 0.54 | 15.4 | 19.43 | 0% | 571
2025-05-22 17:56:33 | 2.25% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:34 | 2.25% | 0.54 | 14.9 | 18.51 | 0% | 571
2025-05-22 17:56:35 | 2.25% | 0.54 | 15.5 | 19.57 | 0% | 571
2025-05-22 17:56:36 | 2.25% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:37 | 2.25% | 0.54 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:56:39 | 2.25% | 0.54 | 15.6 | 19.71 | 0% | 571
2025-05-22 17:56:40 | 2.25% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:41 | 2.25% | 0.54 | 14.9 | 18.76 | 0% | 571
2025-05-22 17:56:42 | 2.25% | 0.54 | 14.4 | 18.14 | 0% | 571
2025-05-22 17:56:43 | 2.25% | 0.54 | 14.7 | 18.50 | 0% | 571
2025-05-22 17:56:44 | 2.25% | 0.54 | 15.2 | 19.17 | 0% | 571
2025-05-22 17:56:46 | 2.25% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:47 | 2.25% | 0.54 | 14.7 | 18.70 | 0% | 571
2025-05-22 17:56:48 | 2.25% | 0.54 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:56:49 | 2.25% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:50 | 2.26% | 0.54 | 15.0 | 18.81 | 0% | 571
2025-05-22 17:56:51 | 2.26% | 0.54 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:56:52 | 2.26% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:54 | 2.26% | 0.54 | 15.0 | 18.70 | 0% | 571
2025-05-22 17:56:55 | 2.26% | 0.54 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:56:56 | 2.26% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:56:57 | 2.26% | 0.54 | 15.1 | 19.03 | 0% | 571
2025-05-22 17:56:58 | 2.26% | 0.54 | 15.4 | 19.36 | 0% | 571
2025-05-22 17:56:59 | 2.26% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:00 | 2.26% | 0.54 | 15.0 | 18.91 | 0% | 571
2025-05-22 17:57:02 | 2.26% | 0.54 | 15.5 | 19.50 | 0% | 571
2025-05-22 17:57:03 | 2.27% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:04 | 2.27% | 0.54 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:57:05 | 2.27% | 0.54 | 15.6 | 19.62 | 0% | 571
2025-05-22 17:57:06 | 2.27% | 0.54 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:07 | 2.27% | 0.54 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:57:09 | 2.27% | 0.55 | 15.2 | 18.95 | 0% | 571
2025-05-22 17:57:10 | 2.27% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:11 | 2.27% | 0.55 | 15.0 | 18.93 | 0% | 571
2025-05-22 17:57:12 | 2.27% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:13 | 2.27% | 0.55 | 14.8 | 18.66 | 0% | 571
2025-05-22 17:57:14 | 2.27% | 0.55 | 15.3 | 19.24 | 0% | 571
2025-05-22 17:57:15 | 2.27% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:17 | 2.27% | 0.55 | 14.9 | 18.71 | 0% | 571
2025-05-22 17:57:18 | 2.27% | 0.55 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:57:19 | 2.27% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:20 | 2.27% | 0.55 | 14.9 | 18.83 | 0% | 571
2025-05-22 17:57:21 | 2.28% | 0.55 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:57:22 | 2.28% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:23 | 2.28% | 0.55 | 15.0 | 18.93 | 0% | 571
2025-05-22 17:57:25 | 2.28% | 0.55 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:57:26 | 2.28% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:27 | 2.28% | 0.55 | 15.1 | 19.04 | 0% | 571
2025-05-22 17:57:28 | 2.28% | 0.55 | 15.4 | 19.42 | 0% | 571
2025-05-22 17:57:29 | 2.28% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:30 | 2.28% | 0.55 | 15.2 | 18.93 | 0% | 571
2025-05-22 17:57:31 | 2.28% | 0.55 | 15.6 | 19.60 | 0% | 571
2025-05-22 17:57:33 | 2.29% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:34 | 2.29% | 0.55 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:57:35 | 2.29% | 0.55 | 15.6 | 19.72 | 0% | 571
2025-05-22 17:57:36 | 2.29% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:37 | 2.29% | 0.55 | 14.9 | 18.83 | 0% | 571
2025-05-22 17:57:38 | 2.29% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:40 | 2.29% | 0.55 | 14.9 | 18.60 | 0% | 571
2025-05-22 17:57:41 | 2.29% | 0.55 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:57:42 | 2.29% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:43 | 2.29% | 0.55 | 14.9 | 18.78 | 0% | 571
2025-05-22 17:57:44 | 2.29% | 0.55 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:57:45 | 2.30% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:47 | 2.30% | 0.55 | 15.0 | 18.70 | 0% | 571
2025-05-22 17:57:48 | 2.30% | 0.55 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:57:49 | 2.30% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:50 | 2.30% | 0.55 | 15.0 | 18.96 | 0% | 571
2025-05-22 17:57:51 | 2.30% | 0.55 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:57:52 | 2.30% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:53 | 2.30% | 0.55 | 15.1 | 19.10 | 0% | 571
2025-05-22 17:57:55 | 2.30% | 0.55 | 15.5 | 19.52 | 0% | 571
2025-05-22 17:57:56 | 2.30% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:57:57 | 2.30% | 0.55 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:57:58 | 2.30% | 0.55 | 15.6 | 19.69 | 0% | 571
2025-05-22 17:57:59 | 2.30% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:00 | 2.30% | 0.55 | 14.9 | 18.85 | 0% | 571
2025-05-22 17:58:02 | 2.30% | 0.55 | 14.5 | 18.29 | 1% | 571
2025-05-22 17:58:03 | 2.30% | 0.55 | 14.7 | 18.54 | 0% | 571
2025-05-22 17:58:04 | 2.31% | 0.55 | 15.2 | 19.21 | 0% | 571
2025-05-22 17:58:05 | 2.31% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:06 | 2.31% | 0.55 | 14.8 | 18.50 | 0% | 571
2025-05-22 17:58:07 | 2.31% | 0.55 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:58:08 | 2.31% | 0.55 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:10 | 2.31% | 0.56 | 15.0 | 18.89 | 0% | 571
2025-05-22 17:58:11 | 2.31% | 0.56 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:58:12 | 2.31% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:13 | 2.31% | 0.56 | 15.0 | 18.84 | 0% | 571
2025-05-22 17:58:14 | 2.31% | 0.56 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:58:15 | 2.31% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:16 | 2.32% | 0.56 | 15.0 | 18.96 | 0% | 571
2025-05-22 17:58:18 | 2.32% | 0.56 | 15.4 | 19.37 | 0% | 571
2025-05-22 17:58:19 | 2.32% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:20 | 2.32% | 0.56 | 15.1 | 19.11 | 0% | 571
2025-05-22 17:58:21 | 2.32% | 0.56 | 15.5 | 19.53 | 0% | 571
2025-05-22 17:58:22 | 2.32% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:23 | 2.32% | 0.56 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:58:25 | 2.32% | 0.56 | 15.6 | 19.64 | 0% | 571
2025-05-22 17:58:26 | 2.32% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:27 | 2.32% | 0.56 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:58:28 | 2.32% | 0.56 | 15.6 | 19.11 | 0% | 571
2025-05-22 17:58:29 | 2.33% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:30 | 2.33% | 0.56 | 14.9 | 18.86 | 0% | 571
2025-05-22 17:58:31 | 2.33% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:33 | 2.33% | 0.56 | 14.9 | 18.60 | 0% | 571
2025-05-22 17:58:34 | 2.33% | 0.56 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:58:35 | 2.33% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:36 | 2.33% | 0.56 | 14.9 | 18.72 | 0% | 571
2025-05-22 17:58:37 | 2.33% | 0.56 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:58:38 | 2.33% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:39 | 2.33% | 0.56 | 15.0 | 18.70 | 0% | 571
2025-05-22 17:58:41 | 2.33% | 0.56 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:58:42 | 2.33% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:43 | 2.33% | 0.56 | 15.1 | 19.05 | 0% | 571
2025-05-22 17:58:44 | 2.33% | 0.56 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:58:45 | 2.33% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:46 | 2.33% | 0.56 | 15.0 | 18.91 | 0% | 571
2025-05-22 17:58:48 | 2.34% | 0.56 | 15.5 | 19.51 | 0% | 571
2025-05-22 17:58:49 | 2.34% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:50 | 2.34% | 0.56 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:58:51 | 2.34% | 0.56 | 15.6 | 19.67 | 0% | 571
2025-05-22 17:58:52 | 2.34% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:53 | 2.34% | 0.56 | 14.9 | 18.73 | 0% | 571
2025-05-22 17:58:54 | 2.34% | 0.56 | 14.4 | 18.09 | 0% | 571
2025-05-22 17:58:56 | 2.34% | 0.56 | 14.7 | 18.50 | 0% | 571
2025-05-22 17:58:57 | 2.34% | 0.56 | 15.1 | 19.03 | 0% | 571
2025-05-22 17:58:58 | 2.34% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:58:59 | 2.35% | 0.56 | 14.9 | 18.60 | 0% | 571
2025-05-22 17:59:00 | 2.35% | 0.56 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:59:01 | 2.35% | 0.56 | 14.5 | 18.29 | 1% | 571
2025-05-22 17:59:03 | 2.35% | 0.56 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:59:04 | 2.35% | 0.56 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:59:05 | 2.35% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:06 | 2.35% | 0.56 | 15.0 | 18.81 | 0% | 571
2025-05-22 17:59:07 | 2.35% | 0.56 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:59:08 | 2.35% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:09 | 2.35% | 0.56 | 15.0 | 18.91 | 0% | 571
2025-05-22 17:59:11 | 2.35% | 0.56 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:59:12 | 2.35% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:13 | 2.35% | 0.56 | 15.1 | 19.06 | 0% | 571
2025-05-22 17:59:14 | 2.35% | 0.56 | 15.4 | 19.38 | 0% | 571
2025-05-22 17:59:15 | 2.35% | 0.56 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:16 | 2.35% | 0.56 | 15.0 | 19.11 | 0% | 571
2025-05-22 17:59:18 | 2.35% | 0.56 | 15.5 | 19.53 | 0% | 571
2025-05-22 17:59:19 | 2.36% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:20 | 2.36% | 0.57 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:59:21 | 2.36% | 0.57 | 15.4 | 19.04 | 0% | 571
2025-05-22 17:59:22 | 2.36% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:23 | 2.36% | 0.57 | 15.0 | 18.96 | 0% | 571
2025-05-22 17:59:24 | 2.36% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:26 | 2.36% | 0.57 | 14.8 | 18.60 | 0% | 571
2025-05-22 17:59:27 | 2.36% | 0.57 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:59:28 | 2.36% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:29 | 2.36% | 0.57 | 14.9 | 18.85 | 0% | 571
2025-05-22 17:59:30 | 2.37% | 0.57 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:59:31 | 2.37% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:33 | 2.37% | 0.57 | 15.0 | 18.91 | 0% | 571
2025-05-22 17:59:34 | 2.37% | 0.57 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:59:35 | 2.37% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:36 | 2.37% | 0.57 | 15.0 | 18.91 | 0% | 571
2025-05-22 17:59:37 | 2.37% | 0.57 | 15.5 | 19.53 | 0% | 571
2025-05-22 17:59:38 | 2.37% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:40 | 2.37% | 0.57 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:59:41 | 2.37% | 0.57 | 15.6 | 19.14 | 0% | 571
2025-05-22 17:59:42 | 2.37% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:43 | 2.38% | 0.57 | 15.0 | 18.90 | 0% | 571
2025-05-22 17:59:44 | 2.38% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:45 | 2.38% | 0.57 | 14.8 | 18.71 | 0% | 571
2025-05-22 17:59:47 | 2.38% | 0.57 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:59:48 | 2.38% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:49 | 2.38% | 0.57 | 15.0 | 18.90 | 0% | 571
2025-05-22 17:59:50 | 2.38% | 0.57 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:59:51 | 2.38% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:52 | 2.38% | 0.57 | 14.9 | 18.70 | 0% | 571
2025-05-22 17:59:54 | 2.38% | 0.57 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:59:55 | 2.38% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:56 | 2.38% | 0.57 | 15.1 | 19.08 | 0% | 571
2025-05-22 17:59:57 | 2.38% | 0.57 | 15.3 | 19.32 | 0% | 571
2025-05-22 17:59:58 | 2.38% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 17:59:59 | 2.38% | 0.57 | 15.0 | 18.91 | 0% | 571
2025-05-22 18:00:00 | 2.38% | 0.57 | 15.5 | 19.52 | 1% | 571
2025-05-22 18:00:02 | 2.39% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:03 | 2.39% | 0.57 | 14.9 | 18.70 | 0% | 571
2025-05-22 18:00:04 | 2.39% | 0.57 | 15.6 | 19.64 | 0% | 571
2025-05-22 18:00:05 | 2.39% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:06 | 2.39% | 0.57 | 14.9 | 18.70 | 0% | 571
2025-05-22 18:00:07 | 2.39% | 0.57 | 15.4 | 19.11 | 0% | 571
2025-05-22 18:00:08 | 2.39% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:10 | 2.39% | 0.57 | 15.0 | 18.96 | 0% | 571
2025-05-22 18:00:11 | 2.39% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:12 | 2.39% | 0.57 | 14.8 | 18.61 | 0% | 571
2025-05-22 18:00:13 | 2.39% | 0.57 | 15.2 | 19.13 | 0% | 571
2025-05-22 18:00:14 | 2.40% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:15 | 2.40% | 0.57 | 14.8 | 18.70 | 0% | 571
2025-05-22 18:00:17 | 2.40% | 0.57 | 15.3 | 19.32 | 0% | 571
2025-05-22 18:00:18 | 2.40% | 0.57 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:19 | 2.40% | 0.57 | 14.9 | 18.83 | 0% | 571
2025-05-22 18:00:20 | 2.40% | 0.58 | 15.3 | 19.32 | 0% | 571
2025-05-22 18:00:21 | 2.40% | 0.58 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:22 | 2.40% | 0.58 | 15.0 | 18.81 | 0% | 571
2025-05-22 18:00:23 | 2.40% | 0.58 | 15.3 | 19.32 | 0% | 571
2025-05-22 18:00:25 | 2.40% | 0.58 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:26 | 2.40% | 0.58 | 15.0 | 18.94 | 0% | 571
2025-05-22 18:00:27 | 2.40% | 0.58 | 15.4 | 19.36 | 0% | 571
2025-05-22 18:00:28 | 2.40% | 0.58 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:29 | 2.40% | 0.58 | 15.0 | 19.03 | 0% | 571
2025-05-22 18:00:30 | 2.40% | 0.58 | 15.5 | 19.52 | 0% | 571
2025-05-22 18:00:32 | 2.40% | 0.58 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:33 | 2.41% | 0.58 | 14.9 | 18.70 | 0% | 571
2025-05-22 18:00:34 | 2.41% | 0.58 | 15.6 | 19.67 | 0% | 571
2025-05-22 18:00:35 | 2.41% | 0.58 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:36 | 2.41% | 0.58 | 14.9 | 18.70 | 0% | 571
2025-05-22 18:00:37 | 2.41% | 0.58 | 14.4 | 18.08 | 0% | 571
2025-05-22 18:00:38 | 2.41% | 0.58 | 14.6 | 18.50 | 0% | 571
2025-05-22 18:00:40 | 2.41% | 0.58 | 15.0 | 18.95 | 0% | 571
2025-05-22 18:00:41 | 2.41% | 0.58 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:42 | 2.41% | 0.58 | 14.8 | 18.62 | 0% | 571
2025-05-22 18:00:43 | 2.41% | 0.58 | 15.3 | 19.31 | 0% | 571
2025-05-22 18:00:44 | 2.41% | 0.58 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:45 | 2.42% | 0.58 | 14.9 | 18.71 | 0% | 571
2025-05-22 18:00:46 | 2.42% | 0.58 | 15.3 | 19.32 | 0% | 571
2025-05-22 18:00:48 | 2.42% | 0.58 | 14.5 | 18.29 | 0% | 571
2025-05-22 18:00:49 | 2.42% | 0.58 | 15.0 | 18.81 | 0% | 571
2025-05-22 18:00:50 | 2.42% | 0.58 | 15.3 | 19.32 | 0% | 571
